,imdb_title_id,avg_vote
11923,tt0058323,6.6
11924,tt0058324,7.2
11925,tt0058325,5.8
11926,tt0058326,7.0
11927,tt0058329,7.2
11928,tt0058331,7.8
11929,tt0058333,7.0
11930,tt0058334,5.5
11931,tt0058335,7.5
11932,tt0058336,6.6
11933,tt0058341,3.9
11934,tt0058343,6.7
11935,tt0058348,6.4
11936,tt0058349,8.1
11937,tt0058355,6.4
11938,tt0058361,7.8
11939,tt0058368,6.3
11940,tt0058369,6.6
11941,tt0058371,6.7
11942,tt0058372,4.3
11943,tt0058374,6.5
11944,tt0058375,6.5
11945,tt0058382,7.1
11946,tt0058383,7.2
11947,tt0058384,5.1
11948,tt0058385,7.8
11949,tt0058390,7.3
11950,tt0058392,2.5
11951,tt0058394,8.4
11952,tt0058398,6.4
11953,tt0058401,6.6
11954,tt0058402,5.0
11955,tt0058403,6.4
11956,tt0058404,7.6
11957,tt0058405,6.7
11958,tt0058409,7.4
11959,tt0058411,6.4
11960,tt0058412,6.8
11961,tt0058413,7.0
11962,tt0058414,8.0
11963,tt0058415,6.8
11964,tt0058423,6.8
11965,tt0058425,6.7
11966,tt0058427,5.1
11967,tt0058428,6.3
11968,tt0058429,7.2
11969,tt0058430,8.0
11970,tt0058437,6.3
11971,tt0058438,7.1
11972,tt0058439,8.2
11973,tt0058440,4.9
11974,tt0058441,7.3
11975,tt0058446,5.6
11976,tt0058450,7.8
11977,tt0058453,6.4
11978,tt0058456,6.3
11979,tt0058458,7.5
11980,tt0058461,8.0
11981,tt0058466,5.8
11982,tt0058470,6.1
11983,tt0058473,5.6
11984,tt0058475,5.8
11985,tt0058479,5.7
11986,tt0058480,5.7
11987,tt0058487,7.1
11988,tt0058489,7.6
11989,tt0058499,6.0
11990,tt0058500,7.2
11991,tt0058502,7.4
11992,tt0058507,5.9
11993,tt0058512,3.7
11994,tt0058515,6.6
11995,tt0058522,5.6
11996,tt0058523,5.9
11997,tt0058525,6.6
11998,tt0058529,6.5
11999,tt0058530,6.5
12000,tt0058533,5.7
12001,tt0058534,6.1
12002,tt0058541,7.4
12003,tt0058544,6.7
12004,tt0058547,7.5
12005,tt0058548,2.7
12006,tt0058553,5.9
12007,tt0058556,6.7
12008,tt0058557,7.6
12009,tt0058561,5.8
12010,tt0058563,5.4
12011,tt0058564,7.9
12012,tt0058567,7.2
12013,tt0058571,7.0
12014,tt0058576,7.9
12015,tt0058580,6.5
12016,tt0058585,6.7
12017,tt0058586,7.5
12018,tt0058587,6.0
12019,tt0058589,4.2
12020,tt0058590,3.1
12021,tt0058596,6.8
12022,tt0058600,6.8
12023,tt0058601,5.3
12024,tt0058604,8.2
12025,tt0058605,4.2
12026,tt0058606,6.9
12027,tt0058610,6.1
12028,tt0058612,5.6
12029,tt0058615,2.1
12030,tt0058618,5.1
12031,tt0058620,6.8
12032,tt0058621,6.0
12033,tt0058622,6.6
12034,tt0058625,8.5
12035,tt0058626,4.3
12036,tt0058629,2.8
12037,tt0058632,5.1
12038,tt0058633,5.7
12039,tt0058642,8.0
12040,tt0058648,6.7
12041,tt0058649,6.6
12042,tt0058650,6.4
12043,tt0058652,7.7
12044,tt0058653,5.6
12045,tt0058657,6.5
12046,tt0058658,4.9
12047,tt0058659,5.1
12048,tt0058660,5.9
12049,tt0058663,4.7
12050,tt0058666,6.4
12051,tt0058667,4.7
12052,tt0058669,6.9
12053,tt0058672,7.0
12054,tt0058674,5.6
12055,tt0058675,6.0
12056,tt0058681,6.1
12057,tt0058689,4.6
12058,tt0058691,6.5
12059,tt0058692,6.7
12060,tt0058694,5.9
12061,tt0058695,7.7
12062,tt0058698,5.7
12063,tt0058700,6.9
12064,tt0058701,7.3
12065,tt0058703,5.6
12066,tt0058704,6.1
12067,tt0058706,5.7
12068,tt0058708,6.8
12069,tt0058709,6.0
12070,tt0058712,4.7
12071,tt0058715,7.8
12072,tt0058718,5.8
12073,tt0058724,7.5
12074,tt0058725,6.4
12075,tt0058737,6.0
12076,tt0058740,7.1
12077,tt0058743,7.0
12078,tt0058745,6.3
12079,tt0058750,6.5
12080,tt0058751,6.6
12081,tt0058752,5.7
12082,tt0058753,6.2
12083,tt0058754,6.8
12084,tt0058755,5.4
12085,tt0058756,6.7
12086,tt0058758,5.6
12087,tt0058763,5.6
12088,tt0058764,6.1
12089,tt0058765,6.6
12090,tt0058767,7.2
12091,tt0058770,7.6
12092,tt0058771,7.7
12093,tt0058773,6.0
12094,tt0058775,5.9
12095,tt0058777,7.7
12096,tt0058778,6.9
12097,tt0058780,6.6
12098,tt0058785,6.1
12099,tt0058787,7.6
12100,tt0058858,6.3
12101,tt0058859,4.3
12102,tt0058861,4.8
12103,tt0058863,7.5
12104,tt0058866,5.3
12105,tt0058869,7.0
12106,tt0058878,5.3
12107,tt0058881,5.1
12108,tt0058882,5.5
12109,tt0058885,5.8
12110,tt0058886,7.2
12111,tt0058888,8.4
12112,tt0058898,7.1
12113,tt0058905,5.7
12114,tt0058909,6.7
12115,tt0058917,6.0
12116,tt0058920,6.2
12117,tt0058921,7.1
12118,tt0058922,6.8
12119,tt0058924,7.4
12120,tt0058926,6.8
12121,tt0058930,6.3
12122,tt0058933,4.9
12123,tt0058935,5.5
12124,tt0058938,6.2
12125,tt0058942,5.9
12126,tt0058946,8.1
12127,tt0058947,6.8
12128,tt0058949,5.9
12129,tt0058950,6.9
12130,tt0058952,5.4
12131,tt0058953,5.7
12132,tt0058954,3.2
12133,tt0058955,2.9
12134,tt0058962,7.4
12135,tt0058969,6.5
12136,tt0058971,7.4
12137,tt0058972,5.7
12138,tt0058976,5.9
12139,tt0058977,6.2
12140,tt0058981,6.5
12141,tt0058983,4.7
12142,tt0058985,7.6
12143,tt0058986,6.5
12144,tt0058988,5.9
12145,tt0058990,6.7
12146,tt0058991,5.5
12147,tt0058994,5.1
12148,tt0058997,7.3
12149,tt0058998,6.1
12150,tt0059001,7.2
12151,tt0059012,7.8
12152,tt0059014,6.3
12153,tt0059015,6.4
12154,tt0059017,6.8
12155,tt0059022,6.1
12156,tt0059025,6.5
12157,tt0059028,7.8
12158,tt0059029,6.6
12159,tt0059032,3.5
12160,tt0059036,6.3
12161,tt0059037,7.3
12162,tt0059039,5.9
12163,tt0059043,7.6
12164,tt0059044,5.2
12165,tt0059045,5.8
12166,tt0059049,7.0
12167,tt0059050,7.3
12168,tt0059051,7.3
12169,tt0059063,7.2
12170,tt0059065,6.0
12171,tt0059076,5.3
12172,tt0059079,6.9
12173,tt0059080,5.0
12174,tt0059083,6.5
12175,tt0059084,7.1
12176,tt0059085,5.5
12177,tt0059087,4.6
12178,tt0059090,6.9
12179,tt0059093,4.7
12180,tt0059094,6.3
12181,tt0059095,6.6
12182,tt0059096,5.1
12183,tt0059100,4.9
12184,tt0059101,4.2
12185,tt0059104,3.6
12186,tt0059106,6.3
12187,tt0059108,5.7
12188,tt0059112,6.0
12189,tt0059113,8.0
12190,tt0059114,6.5
12191,tt0059116,7.0
12192,tt0059124,5.1
12193,tt0059125,6.7
12194,tt0059126,5.8
12195,tt0059127,6.8
12196,tt0059130,5.2
12197,tt0059137,6.9
12198,tt0059139,5.8
12199,tt0059143,6.9
12200,tt0059152,5.2
12201,tt0059159,7.0
12202,tt0059160,6.4
12203,tt0059162,5.9
12204,tt0059163,7.3
12205,tt0059164,6.0
12206,tt0059168,6.9
12207,tt0059170,6.7
12208,tt0059171,2.7
12209,tt0059172,5.4
12210,tt0059175,6.4
12211,tt0059178,4.7
12212,tt0059181,5.7
12213,tt0059183,7.5
12214,tt0059188,6.2
12215,tt0059190,6.8
12216,tt0059199,3.8
12217,tt0059205,5.5
12218,tt0059206,5.7
12219,tt0059208,6.2
12220,tt0059211,6.9
12221,tt0059212,6.1
12222,tt0059215,4.7
12223,tt0059219,5.9
12224,tt0059221,7.3
12225,tt0059227,5.4
12226,tt0059229,7.6
12227,tt0059232,6.2
12228,tt0059237,4.2
12229,tt0059240,5.0
12230,tt0059241,7.1
12231,tt0059243,7.2
12232,tt0059244,5.2
12233,tt0059245,6.6
12234,tt0059249,4.3
12235,tt0059250,6.6
12236,tt0059252,5.6
12237,tt0059253,4.9
12238,tt0059255,4.8
12239,tt0059258,5.8
12240,tt0059259,6.5
12241,tt0059260,7.2
12242,tt0059263,6.5
12243,tt0059268,5.9
12244,tt0059269,6.6
12245,tt0059274,7.9
12246,tt0059276,6.3
12247,tt0059281,7.5
12248,tt0059282,6.1
12249,tt0059285,3.6
12250,tt0059287,4.8
12251,tt0059290,2.9
12252,tt0059291,5.9
12253,tt0059296,5.3
12254,tt0059297,6.3
12255,tt0059298,5.4
12256,tt0059303,7.0
12257,tt0059308,5.4
12258,tt0059309,7.3
12259,tt0059311,6.2
12260,tt0059312,6.9
12261,tt0059314,6.2
12262,tt0059315,5.9
12263,tt0059318,6.5
12264,tt0059319,7.2
12265,tt0059320,7.1
12266,tt0059323,7.2
12267,tt0059324,5.2
12268,tt0059325,6.6
12269,tt0059328,5.5
12270,tt0059329,6.9
12271,tt0059336,5.1
12272,tt0059339,5.8
12273,tt0059345,7.5
12274,tt0059346,6.4
12275,tt0059347,7.0
12276,tt0059348,7.7
12277,tt0059349,7.0
12278,tt0059354,6.9
12279,tt0059358,7.5
12280,tt0059362,6.5
12281,tt0059364,6.1
12282,tt0059371,6.3
12283,tt0059372,6.8
12284,tt0059373,7.0
12285,tt0059377,5.6
12286,tt0059379,7.3
12287,tt0059380,6.2
12288,tt0059382,4.7
12289,tt0059385,5.6
12290,tt0059387,6.0
12291,tt0059388,4.9
12292,tt0059389,6.6
12293,tt0059390,5.9
12294,tt0059392,6.3
12295,tt0059398,5.7
12296,tt0059399,6.8
12297,tt0059403,5.6
12298,tt0059410,7.0
12299,tt0059417,7.3
12300,tt0059418,6.7
12301,tt0059422,5.8
12302,tt0059424,6.5
12303,tt0059428,7.0
12304,tt0059429,5.5
12305,tt0059431,5.9
12306,tt0059432,5.4
12307,tt0059433,5.7
12308,tt0059434,5.0
12309,tt0059435,6.2
12310,tt0059437,5.9
12311,tt0059440,7.0
12312,tt0059447,6.4
12313,tt0059448,7.3
12314,tt0059453,6.1
12315,tt0059454,6.3
12316,tt0059456,7.0
12317,tt0059459,7.3
12318,tt0059460,6.3
12319,tt0059462,6.1
12320,tt0059464,2.2
12321,tt0059465,5.6
12322,tt0059470,7.0
12323,tt0059474,6.0
12324,tt0059475,5.3
12325,tt0059477,6.4
12326,tt0059485,5.4
12327,tt0059486,5.0
12328,tt0059487,5.6
12329,tt0059491,6.6
12330,tt0059496,7.2
12331,tt0059499,6.8
12332,tt0059500,7.0
12333,tt0059501,6.3
12334,tt0059502,6.7
12335,tt0059503,6.5
12336,tt0059504,5.5
12337,tt0059511,6.6
12338,tt0059512,6.8
12339,tt0059515,7.1
12340,tt0059518,6.5
12341,tt0059521,6.9
12342,tt0059526,5.6
12343,tt0059527,8.2
12344,tt0059530,5.5
12345,tt0059535,6.2
12346,tt0059538,5.9
12347,tt0059539,3.9
12348,tt0059540,6.6
12349,tt0059541,4.8
12350,tt0059542,6.1
12351,tt0059545,6.0
12352,tt0059546,6.2
12353,tt0059548,5.0
12354,tt0059549,6.6
12355,tt0059550,8.6
12356,tt0059555,7.1
12357,tt0059557,6.5
12358,tt0059558,6.4
12359,tt0059560,7.4
12360,tt0059562,6.2
12361,tt0059563,5.6
12362,tt0059565,6.8
12363,tt0059572,6.0
12364,tt0059575,7.7
12365,tt0059578,8.3
12366,tt0059581,6.7
12367,tt0059585,7.5
12368,tt0059588,4.3
12369,tt0059589,5.9
12370,tt0059592,7.6
12371,tt0059594,6.5
12372,tt0059601,6.5
12373,tt0059607,6.0
12374,tt0059616,7.5
12375,tt0059619,7.8
12376,tt0059621,5.3
12377,tt0059624,5.2
12378,tt0059625,4.8
12379,tt0059627,6.0
12380,tt0059630,6.3
12381,tt0059633,7.2
12382,tt0059634,6.5
12383,tt0059635,6.3
12384,tt0059637,4.4
12385,tt0059641,5.7
12386,tt0059643,7.9
12387,tt0059646,7.7
12388,tt0059649,7.0
12389,tt0059650,6.1
12390,tt0059651,4.9
12391,tt0059653,6.5
12392,tt0059655,7.2
12393,tt0059660,5.8
12394,tt0059661,6.2
12395,tt0059668,6.8
12396,tt0059670,7.3
12397,tt0059672,3.9
12398,tt0059673,7.5
12399,tt0059674,6.3
12400,tt0059675,6.8
12401,tt0059677,7.4
12402,tt0059678,6.2
12403,tt0059679,4.5
12404,tt0059680,3.9
12405,tt0059682,5.4
12406,tt0059686,5.5
12407,tt0059688,4.8
12408,tt0059691,5.2
12409,tt0059694,5.3
12410,tt0059704,4.8
12411,tt0059706,5.6
12412,tt0059707,6.7
12413,tt0059709,6.8
12414,tt0059710,5.8
12415,tt0059711,7.3
12416,tt0059712,7.1
12417,tt0059714,6.9
12418,tt0059715,7.3
12419,tt0059718,6.2
12420,tt0059724,6.1
12421,tt0059726,5.4
12422,tt0059727,6.3
12423,tt0059729,7.0
12424,tt0059732,7.5
12425,tt0059737,5.0
12426,tt0059740,7.2
12427,tt0059742,8.0
12428,tt0059743,3.9
12429,tt0059744,3.9
12430,tt0059749,7.6
12431,tt0059756,4.6
12432,tt0059758,7.3
12433,tt0059762,6.4
12434,tt0059764,6.5
12435,tt0059771,5.0
12436,tt0059773,6.7
12437,tt0059774,5.9
12438,tt0059776,7.7
12439,tt0059786,2.2
12440,tt0059792,6.3
12441,tt0059793,6.8
12442,tt0059794,6.8
12443,tt0059795,5.7
12444,tt0059796,6.7
12445,tt0059798,7.4
12446,tt0059800,7.0
12447,tt0059803,7.4
12448,tt0059812,8.5
12449,tt0059813,6.3
12450,tt0059816,6.2
12451,tt0059821,6.6
12452,tt0059823,6.5
12453,tt0059824,5.7
12454,tt0059825,7.8
12455,tt0059829,7.9
12456,tt0059831,6.3
12457,tt0059832,7.1
12458,tt0059836,5.1
12459,tt0059837,6.1
12460,tt0059838,7.1
12461,tt0059840,6.1
12462,tt0059846,6.4
12463,tt0059850,6.9
12464,tt0059851,7.1
12465,tt0059855,8.1
12466,tt0059856,7.2
12467,tt0059868,6.3
12468,tt0059872,6.8
12469,tt0059873,7.3
12470,tt0059874,6.9
12471,tt0059875,7.0
12472,tt0059880,4.5
12473,tt0059884,8.2
12474,tt0059885,7.1
12475,tt0059887,3.8
12476,tt0059892,6.9
12477,tt0059893,7.8
12478,tt0059895,5.4
12479,tt0059896,6.8
12480,tt0059903,6.2
12481,tt0059904,5.1
12482,tt0059905,5.8
12483,tt0059909,6.9
12484,tt0059912,6.6
12485,tt0059913,3.8
12486,tt0059914,4.6
12487,tt0059915,6.7
12488,tt0059916,4.5
12489,tt0059919,6.9
12490,tt0059920,3.4
12491,tt0059921,6.4
12492,tt0059924,5.8
12493,tt0059927,6.4
12494,tt0059929,6.0
12495,tt0059930,6.5
12496,tt0059931,5.7
12497,tt0059932,5.9
12498,tt0059934,7.5
12499,tt0059942,7.4
12500,tt0059944,5.3
12501,tt0059946,6.1
12502,tt0059952,7.2
12503,tt0059956,6.4
12504,tt0059958,5.9
12505,tt0060045,6.6
12506,tt0060048,5.8
12507,tt0060049,5.5
12508,tt0060050,6.8
12509,tt0060063,7.0
12510,tt0060067,6.1
12511,tt0060068,5.3
12512,tt0060070,6.6
12513,tt0060074,2.3
12514,tt0060076,6.0
12515,tt0060082,7.2
12516,tt0060083,7.0
12517,tt0060084,5.6
12518,tt0060086,7.0
12519,tt0060091,6.0
12520,tt0060092,4.5
12521,tt0060094,5.4
12522,tt0060097,5.7
12523,tt0060098,5.5
12524,tt0060099,5.1
12525,tt0060104,6.7
12526,tt0060107,8.1
12527,tt0060109,6.6
12528,tt0060111,5.2
12529,tt0060112,6.0
12530,tt0060116,7.5
12531,tt0060117,5.8
12532,tt0060120,6.3
12533,tt0060121,6.5
12534,tt0060123,6.3
12535,tt0060124,6.2
12536,tt0060125,7.9
12537,tt0060126,5.3
12538,tt0060127,5.8
12539,tt0060128,5.6
12540,tt0060135,5.6
12541,tt0060137,5.5
12542,tt0060138,7.9
12543,tt0060140,5.8
12544,tt0060143,6.2
12545,tt0060148,5.7
12546,tt0060150,6.9
12547,tt0060153,6.5
12548,tt0060154,4.7
12549,tt0060155,6.1
12550,tt0060161,8.1
12551,tt0060163,6.3
12552,tt0060164,6.3
12553,tt0060165,7.3
12554,tt0060168,3.7
12555,tt0060171,5.6
12556,tt0060173,6.1
12557,tt0060174,5.2
12558,tt0060175,5.4
12559,tt0060176,7.6
12560,tt0060177,7.1
12561,tt0060182,7.2
12562,tt0060184,5.7
12563,tt0060186,5.7
12564,tt0060188,5.5
12565,tt0060189,6.5
12566,tt0060192,5.9
12567,tt0060196,8.8
12568,tt0060200,6.5
12569,tt0060201,7.8
12570,tt0060213,5.2
12571,tt0060214,6.9
12572,tt0060215,5.8
12573,tt0060218,6.3
12574,tt0060219,4.7
12575,tt0060223,7.6
12576,tt0060227,5.8
12577,tt0060228,6.1
12578,tt0060232,7.2
12579,tt0060236,6.5
12580,tt0060240,5.8
12581,tt0060254,7.1
12582,tt0060261,6.8
12583,tt0060263,6.5
12584,tt0060268,7.1
12585,tt0060271,5.8
12586,tt0060272,5.3
12587,tt0060277,8.0
12588,tt0060278,6.1
12589,tt0060283,6.3
12590,tt0060287,6.1
12591,tt0060288,6.3
12592,tt0060290,3.8
12593,tt0060291,4.7
12594,tt0060295,5.8
12595,tt0060302,4.6
12596,tt0060304,6.8
12597,tt0060305,8.0
12598,tt0060307,5.8
12599,tt0060310,6.7
12600,tt0060311,5.1
12601,tt0060315,7.2
12602,tt0060318,7.6
12603,tt0060321,5.8
12604,tt0060325,6.1
12605,tt0060330,6.5
12606,tt0060332,5.0
12607,tt0060349,6.2
12608,tt0060350,6.4
12609,tt0060351,6.0
12610,tt0060355,6.6
12611,tt0060358,7.0
12612,tt0060362,5.0
12613,tt0060379,7.0
12614,tt0060380,7.1
12615,tt0060386,6.0
12616,tt0060390,7.2
12617,tt0060395,7.3
12618,tt0060396,5.6
12619,tt0060397,6.8
12620,tt0060399,6.0
12621,tt0060400,6.8
12622,tt0060401,7.5
12623,tt0060405,6.0
12624,tt0060408,6.2
12625,tt0060413,5.3
12626,tt0060414,5.7
12627,tt0060415,5.1
12628,tt0060416,5.9
12629,tt0060418,5.7
12630,tt0060424,7.3
12631,tt0060426,6.4
12632,tt0060429,5.7
12633,tt0060430,4.8
12634,tt0060434,5.1
12635,tt0060437,6.9
12636,tt0060438,6.9
12637,tt0060440,6.3
12638,tt0060445,7.1
12639,tt0060446,4.9
12640,tt0060449,5.9
12641,tt0060450,6.5
12642,tt0060453,6.9
12643,tt0060457,4.5
12644,tt0060461,6.5
12645,tt0060463,6.5
12646,tt0060464,5.5
12647,tt0060472,7.2
12648,tt0060473,6.8
12649,tt0060474,8.0
12650,tt0060475,6.6
12651,tt0060476,5.9
12652,tt0060479,6.4
12653,tt0060481,7.4
12654,tt0060482,7.9
12655,tt0060483,6.4
12656,tt0060484,7.0
12657,tt0060486,7.1
12658,tt0060490,6.9
12659,tt0060491,6.6
12660,tt0060497,5.6
12661,tt0060507,7.8
12662,tt0060508,7.0
12663,tt0060512,4.7
12664,tt0060515,5.4
12665,tt0060520,6.3
12666,tt0060522,7.6
12667,tt0060525,6.3
12668,tt0060529,7.3
12669,tt0060531,5.8
12670,tt0060532,6.5
12671,tt0060533,5.6
12672,tt0060537,6.1
12673,tt0060538,7.7
12674,tt0060543,7.3
12675,tt0060544,5.6
12676,tt0060545,7.7
12677,tt0060548,6.2
12678,tt0060549,7.4
12679,tt0060558,3.2
12680,tt0060563,5.7
12681,tt0060564,5.7
12682,tt0060566,6.6
12683,tt0060568,5.6
12684,tt0060574,7.3
12685,tt0060579,6.3
12686,tt0060580,4.8
12687,tt0060581,6.0
12688,tt0060584,8.4
12689,tt0060585,7.1
12690,tt0060586,7.0
12691,tt0060588,6.8
12692,tt0060590,4.9
12693,tt0060592,6.3
12694,tt0060597,7.8
12695,tt0060600,5.8
12696,tt0060608,5.9
12697,tt0060609,5.5
12698,tt0060612,7.0
12699,tt0060613,6.8
12700,tt0060615,5.5
12701,tt0060616,5.8
12702,tt0060618,4.8
12703,tt0060619,4.8
12704,tt0060623,7.4
12705,tt0060626,6.0
12706,tt0060630,6.9
12707,tt0060635,7.5
12708,tt0060636,6.4
12709,tt0060637,6.4
12710,tt0060640,6.0
12711,tt0060641,6.4
12712,tt0060646,5.6
12713,tt0060647,6.4
12714,tt0060648,7.3
12715,tt0060652,7.0
12716,tt0060654,5.6
12717,tt0060655,5.7
12718,tt0060659,7.2
12719,tt0060660,6.6
12720,tt0060661,6.7
12721,tt0060662,5.9
12722,tt0060664,4.5
12723,tt0060665,7.7
12724,tt0060666,1.9
12725,tt0060668,7.5
12726,tt0060675,7.6
12727,tt0060676,5.4
12728,tt0060681,6.4
12729,tt0060689,7.6
12730,tt0060697,6.1
12731,tt0060698,6.5
12732,tt0060701,6.7
12733,tt0060704,5.8
12734,tt0060708,5.1
12735,tt0060711,6.4
12736,tt0060714,6.7
12737,tt0060716,4.6
12738,tt0060718,6.7
12739,tt0060720,7.3
12740,tt0060722,7.7
12741,tt0060726,6.5
12742,tt0060728,6.0
12743,tt0060733,6.8
12744,tt0060736,7.3
12745,tt0060737,5.7
12746,tt0060740,6.3
12747,tt0060741,3.5
12748,tt0060742,8.3
12749,tt0060747,7.4
12750,tt0060749,6.3
12751,tt0060750,6.3
12752,tt0060753,2.6
12753,tt0060754,6.6
12754,tt0060758,7.4
12755,tt0060760,5.9
12756,tt0060761,3.5
12757,tt0060770,6.8
12758,tt0060771,4.9
12759,tt0060773,6.4
12760,tt0060777,6.7
12761,tt0060782,5.7
12762,tt0060783,5.9
12763,tt0060784,5.7
12764,tt0060786,7.4
12765,tt0060787,7.3
12766,tt0060789,5.1
12767,tt0060794,7.0
12768,tt0060798,7.7
12769,tt0060801,5.3
12770,tt0060802,7.7
12771,tt0060809,6.1
12772,tt0060813,6.6
12773,tt0060814,6.9
12774,tt0060816,6.3
12775,tt0060818,6.3
12776,tt0060827,8.1
12777,tt0060831,5.5
12778,tt0060841,6.6
12779,tt0060842,5.1
12780,tt0060845,6.2
12781,tt0060847,7.0
12782,tt0060848,5.2
12783,tt0060852,7.2
12784,tt0060853,6.5
12785,tt0060857,6.1
12786,tt0060862,7.3
12787,tt0060863,5.3
12788,tt0060865,5.4
12789,tt0060866,6.0
12790,tt0060867,7.1
12791,tt0060872,7.0
12792,tt0060877,5.3
12793,tt0060879,7.0
12794,tt0060880,6.3
12795,tt0060882,6.4
12796,tt0060884,6.4
12797,tt0060891,7.5
12798,tt0060893,6.2
12799,tt0060897,5.5
12800,tt0060899,6.3
12801,tt0060901,5.7
12802,tt0060903,6.8
12803,tt0060908,7.5
12804,tt0060910,7.1
12805,tt0060911,6.9
12806,tt0060912,8.1
12807,tt0060921,7.1
12808,tt0060926,6.6
12809,tt0060934,7.6
12810,tt0060936,5.7
12811,tt0060938,5.5
12812,tt0060942,5.7
12813,tt0060944,5.9
12814,tt0060951,4.7
12815,tt0060955,7.7
12816,tt0060956,2.3
12817,tt0060959,7.4
12818,tt0060968,5.9
12819,tt0060978,5.7
12820,tt0060980,6.1
12821,tt0060983,6.2
12822,tt0060989,7.1
12823,tt0060991,6.3
12824,tt0060993,5.9
12825,tt0060994,6.4
12826,tt0061000,6.3
12827,tt0061005,4.5
12828,tt0061008,5.5
12829,tt0061014,4.1
12830,tt0061015,5.9
12831,tt0061017,7.5
12832,tt0061020,5.8
12833,tt0061022,5.9
12834,tt0061024,6.1
12835,tt0061028,7.2
12836,tt0061029,8.0
12837,tt0061034,5.0
12838,tt0061036,6.4
12839,tt0061037,6.1
12840,tt0061038,7.2
12841,tt0061040,6.3
12842,tt0061042,7.8
12843,tt0061045,5.3
12844,tt0061046,6.8
12845,tt0061047,5.8
12846,tt0061049,6.2
12847,tt0061052,5.5
12848,tt0061055,7.3
12849,tt0061056,7.1
12850,tt0061057,5.9
12851,tt0061059,7.2
12852,tt0061060,4.6
12853,tt0061067,6.0
12854,tt0061069,7.5
12855,tt0061070,5.8
12856,tt0061071,5.2
12857,tt0061072,8.0
12858,tt0061073,7.7
12859,tt0061074,6.6
12860,tt0061075,6.7
12861,tt0061076,5.8
12862,tt0061080,6.3
12863,tt0061081,5.9
12864,tt0061084,7.3
12865,tt0061085,5.8
12866,tt0061087,6.5
12867,tt0061089,7.1
12868,tt0061093,6.0
12869,tt0061094,6.5
12870,tt0061095,4.3
12871,tt0061097,6.2
12872,tt0061098,6.1
12873,tt0061103,5.8
12874,tt0061107,6.7
12875,tt0061113,7.1
12876,tt0061115,7.3
12877,tt0061121,7.2
12878,tt0061122,7.4
12879,tt0061123,5.5
12880,tt0061124,5.9
12881,tt0061132,7.3
12882,tt0061135,6.7
12883,tt0061136,7.0
12884,tt0061138,7.6
12885,tt0061140,4.9
12886,tt0061144,5.9
12887,tt0061146,7.2
12888,tt0061152,5.4
12889,tt0061157,7.1
12890,tt0061162,8.1
12891,tt0061164,6.5
12892,tt0061165,6.3
12893,tt0061167,7.2
12894,tt0061169,5.4
12895,tt0061170,6.7
12896,tt0061173,5.4
12897,tt0061176,6.8
12898,tt0061177,5.9
12899,tt0061180,7.1
12900,tt0061181,6.4
12901,tt0061184,8.0
12902,tt0061189,5.7
12903,tt0061191,2.0
12904,tt0061196,7.7
12905,tt0061197,5.8
12906,tt0061198,5.3
12907,tt0061203,2.4
12908,tt0061204,6.8
12909,tt0061207,6.6
12910,tt0061208,6.6
12911,tt0061209,6.1
12912,tt0061220,6.3
12913,tt0061224,3.7
12914,tt0061313,6.3
12915,tt0061320,7.1
12916,tt0061324,5.0
12917,tt0061328,6.9
12918,tt0061329,3.7
12919,tt0061333,6.5
12920,tt0061334,5.5
12921,tt0061339,5.8
12922,tt0061343,7.4
12923,tt0061345,6.0
12924,tt0061350,6.6
12925,tt0061357,6.5
12926,tt0061359,7.0
12927,tt0061365,5.5
12928,tt0061369,6.6
12929,tt0061372,4.9
12930,tt0061376,7.2
12931,tt0061377,6.3
12932,tt0061380,5.8
12933,tt0061381,6.2
12934,tt0061383,6.0
12935,tt0061385,7.0
12936,tt0061387,4.7
12937,tt0061389,6.3
12938,tt0061391,6.9
12939,tt0061395,7.7
12940,tt0061397,6.0
12941,tt0061398,5.3
12942,tt0061401,5.6
12943,tt0061404,5.1
12944,tt0061405,6.0
12945,tt0061408,4.4
12946,tt0061409,6.1
12947,tt0061411,5.2
12948,tt0061412,3.5
12949,tt0061414,5.6
12950,tt0061418,7.8
12951,tt0061420,6.0
12952,tt0061424,6.1
12953,tt0061428,7.6
12954,tt0061429,7.1
12955,tt0061431,5.7
12956,tt0061432,4.1
12957,tt0061433,6.2
12958,tt0061439,6.6
12959,tt0061445,4.3
12960,tt0061447,5.6
12961,tt0061448,5.4
12962,tt0061450,6.5
12963,tt0061451,4.9
12964,tt0061452,5.2
12965,tt0061453,5.0
12966,tt0061456,2.1
12967,tt0061458,5.9
12968,tt0061465,6.0
12969,tt0061473,7.1
12970,tt0061474,7.2
12971,tt0061477,6.3
12972,tt0061483,6.7
12973,tt0061489,5.7
12974,tt0061493,5.7
12975,tt0061494,4.2
12976,tt0061495,7.5
12977,tt0061497,4.1
12978,tt0061500,4.4
12979,tt0061502,6.4
12980,tt0061504,4.9
12981,tt0061512,8.1
12982,tt0061514,4.9
12983,tt0061515,5.8
12984,tt0061516,5.4
12985,tt0061520,5.9
12986,tt0061522,4.4
12987,tt0061523,6.1
12988,tt0061525,6.0
12989,tt0061529,3.5
12990,tt0061536,6.8
12991,tt0061537,7.6
12992,tt0061541,6.1
12993,tt0061547,6.6
12994,tt0061549,3.9
12995,tt0061550,4.2
12996,tt0061553,5.4
12997,tt0061556,6.8
